N,Gaussian_P05,Gaussian_P20,Gaussian_P35,Gaussian_P50,Gaussian_P65,Gaussian_P80,Gaussian_P95,Uniform_P05,Uniform_P20,Uniform_P35,Uniform_P50,Uniform_P65,Uniform_P80,Uniform_P95,AR(1)_P05,AR(1)_P20,AR(1)_P35,AR(1)_P50,AR(1)_P65,AR(1)_P80,AR(1)_P95,Lorentz_P05,Lorentz_P20,Lorentz_P35,Lorentz_P50,Lorentz_P65,Lorentz_P80,Lorentz_P95
11,0.9147020863045142,1.1046832332578376,1.3191667270211198,1.5785457594680885,1.9674779674046576,2.4715250642785653,4.0014116815918275,0.9057212231056223,1.1178730777159829,1.336363732227048,1.5831226627868187,1.9731271950435343,2.5510297582812544,4.445344937869295,0.8077391991317345,0.9810869322702921,1.1441219017174526,1.3584740114625586,1.6759846054195613,2.182518353667032,3.9838111195361865,0.5984218172047203,0.7451756842406275,0.841239278044454,0.9319138551668376,1.1067373590583045,1.4088759864665776,2.6647034898140873
11,0.9147020863045142,1.1046832332578376,1.3191667270211198,1.5785457594680885,1.9674779674046576,2.4715250642785653,4.0014116815918275,0.9057212231056223,1.1178730777159829,1.336363732227048,1.5831226627868187,1.9731271950435343,2.5510297582812544,4.445344937869295,0.8077391991317345,0.9810869322702921,1.1441219017174526,1.3584740114625586,1.6759846054195613,2.182518353667032,3.9838111195361865,0.5984218172047203,0.7451756842406275,0.841239278044454,0.9319138551668376,1.1067373590583045,1.4088759864665776,2.6647034898140873
12,0.936204914967639,1.1992580275873694,1.4415966173803438,1.760553399605945,2.18457713728192,2.918205915890405,4.9119216260217575,0.9597099995364353,1.2244140787644069,1.4530431053857982,1.7882863187392632,2.2440234758774054,2.910085379715392,5.0457169261820445,0.8011513354327604,1.0256556697868917,1.2476337472821681,1.523340266872975,1.8559448942551826,2.471313890427149,4.53457213519839,0.5837201139867407,0.7348304404869469,0.844491556937266,0.9775836185174938,1.1977719016997606,1.5413366422297712,2.8198527050678375
12,0.936204914967639,1.1992580275873694,1.4415966173803438,1.760553399605945,2.18457713728192,2.918205915890405,4.9119216260217575,0.9597099995364353,1.2244140787644069,1.4530431053857982,1.7882863187392632,2.2440234758774054,2.910085379715392,5.0457169261820445,0.8011513354327604,1.0256556697868917,1.2476337472821681,1.523340266872975,1.8559448942551826,2.471313890427149,4.53457213519839,0.5837201139867407,0.7348304404869469,0.844491556937266,0.9775836185174938,1.1977719016997606,1.5413366422297712,2.8198527050678375
12,0.936204914967639,1.1992580275873694,1.4415966173803438,1.760553399605945,2.18457713728192,2.918205915890405,4.9119216260217575,0.9597099995364353,1.2244140787644069,1.4530431053857982,1.7882863187392632,2.2440234758774054,2.910085379715392,5.0457169261820445,0.8011513354327604,1.0256556697868917,1.2476337472821681,1.523340266872975,1.8559448942551826,2.471313890427149,4.53457213519839,0.5837201139867407,0.7348304404869469,0.844491556937266,0.9775836185174938,1.1977719016997606,1.5413366422297712,2.8198527050678375
12,0.936204914967639,1.1992580275873694,1.4415966173803438,1.760553399605945,2.18457713728192,2.918205915890405,4.9119216260217575,0.9597099995364353,1.2244140787644069,1.4530431053857982,1.7882863187392632,2.2440234758774054,2.910085379715392,5.0457169261820445,0.8011513354327604,1.0256556697868917,1.2476337472821681,1.523340266872975,1.8559448942551826,2.471313890427149,4.53457213519839,0.5837201139867407,0.7348304404869469,0.844491556937266,0.9775836185174938,1.1977719016997606,1.5413366422297712,2.8198527050678375
12,0.936204914967639,1.1992580275873694,1.4415966173803438,1.760553399605945,2.18457713728192,2.918205915890405,4.9119216260217575,0.9597099995364353,1.2244140787644069,1.4530431053857982,1.7882863187392632,2.2440234758774054,2.910085379715392,5.0457169261820445,0.8011513354327604,1.0256556697868917,1.2476337472821681,1.523340266872975,1.8559448942551826,2.471313890427149,4.53457213519839,0.5837201139867407,0.7348304404869469,0.844491556937266,0.9775836185174938,1.1977719016997606,1.5413366422297712,2.8198527050678375
12,0.936204914967639,1.1992580275873694,1.4415966173803438,1.760553399605945,2.18457713728192,2.918205915890405,4.9119216260217575,0.9597099995364353,1.2244140787644069,1.4530431053857982,1.7882863187392632,2.2440234758774054,2.910085379715392,5.0457169261820445,0.8011513354327604,1.0256556697868917,1.2476337472821681,1.523340266872975,1.8559448942551826,2.471313890427149,4.53457213519839,0.5837201139867407,0.7348304404869469,0.844491556937266,0.9775836185174938,1.1977719016997606,1.5413366422297712,2.8198527050678375
12,0.936204914967639,1.1992580275873694,1.4415966173803438,1.760553399605945,2.18457713728192,2.918205915890405,4.9119216260217575,0.9597099995364353,1.2244140787644069,1.4530431053857982,1.7882863187392632,2.2440234758774054,2.910085379715392,5.0457169261820445,0.8011513354327604,1.0256556697868917,1.2476337472821681,1.523340266872975,1.8559448942551826,2.471313890427149,4.53457213519839,0.5837201139867407,0.7348304404869469,0.844491556937266,0.9775836185174938,1.1977719016997606,1.5413366422297712,2.8198527050678375
12,0.936204914967639,1.1992580275873694,1.4415966173803438,1.760553399605945,2.18457713728192,2.918205915890405,4.9119216260217575,0.9597099995364353,1.2244140787644069,1.4530431053857982,1.7882863187392632,2.2440234758774054,2.910085379715392,5.0457169261820445,0.8011513354327604,1.0256556697868917,1.2476337472821681,1.523340266872975,1.8559448942551826,2.471313890427149,4.53457213519839,0.5837201139867407,0.7348304404869469,0.844491556937266,0.9775836185174938,1.1977719016997606,1.5413366422297712,2.8198527050678375
12,0.936204914967639,1.1992580275873694,1.4415966173803438,1.760553399605945,2.18457713728192,2.918205915890405,4.9119216260217575,0.9597099995364353,1.2244140787644069,1.4530431053857982,1.7882863187392632,2.2440234758774054,2.910085379715392,5.0457169261820445,0.8011513354327604,1.0256556697868917,1.2476337472821681,1.523340266872975,1.8559448942551826,2.471313890427149,4.53457213519839,0.5837201139867407,0.7348304404869469,0.844491556937266,0.9775836185174938,1.1977719016997606,1.5413366422297712,2.8198527050678375
12,0.936204914967639,1.1992580275873694,1.4415966173803438,1.760553399605945,2.18457713728192,2.918205915890405,4.9119216260217575,0.9597099995364353,1.2244140787644069,1.4530431053857982,1.7882863187392632,2.2440234758774054,2.910085379715392,5.0457169261820445,0.8011513354327604,1.0256556697868917,1.2476337472821681,1.523340266872975,1.8559448942551826,2.471313890427149,4.53457213519839,0.5837201139867407,0.7348304404869469,0.844491556937266,0.9775836185174938,1.1977719016997606,1.5413366422297712,2.8198527050678375
